No Profile Tanggal Jam O3 CO NO2 SO2 NO CO2 VOC PM1 PM2.5 PM4 PM10 TSP TEMP HUM WS WD ISPU Status 
2797 BANDUNG 2019-06-24 22:43:38 5.51 0.31 11.27 13.46 45.13 383.22 252.25 0 0 0 10.13 0 21.7 92.3 0.075 5 10 BAIK 
2798 BANDUNG 2019-06-24 22:53:37 8.21 0.3 19.54 11.8 57.266 385.39 252.277 0 0 0 3.48 0 21.5 94.6 0.075 5 7 BAIK 
2799 BANDUNG 2019-06-24 23:03:37 13.45 0.25 17.39 5.07 79.263 406.95 252.278 0 0 0 1.34 0 21.5 92.1 0 5 6 BAIK 
2800 BANDUNG 2019-06-24 23:13:38 7.1 0.27 7.85 10 45.51 389.23 252.302 0 0 0 1.42 0 21 95.2 0 5 6 BAIK 
2801 BANDUNG 2019-06-24 23:23:38 8.53 0.24 11.45 13.76 31.098 403.75 252.577 0 0 0 6.42 0 20.9 85.2 0 5 9 BAIK 
2802 BANDUNG 2019-06-24 23:33:38 23.94 0.1 10.73 6.08 52.715 386.16 252.653 0 0 0 1.87 0 20.7 95.2 0 5 10 BAIK 
2803 BANDUNG 2019-06-24 23:43:38 9.48 0.41 4.26 20.09 36.787 383.34 252.626 0 0 0 2.1 0 21 95.5 0 5 13 BAIK 
2804 BANDUNG 2019-06-24 23:53:37 5.51 0.34 2.28 6.83 57.266 409.29 252.788 0 0 0 15.71 0 20.8 86.9 0 5 16 BAIK 
2805 BANDUNG 2019-06-25 00:03:38 5.51 0.36 7.85 14.82 26.927 395.13 252.901 0 0 0 2.74 0 20.8 97.7 0.075 5 9 BAIK 
2806 BANDUNG 2019-06-25 00:13:38 5.19 0.3 12.53 14.67 53.095 399.29 252.968 0 0 0 2.43 0 20.4 99.2 0 5 9 BAIK 
2807 BANDUNG 2019-06-25 00:23:38 13.14 0.21 16.31 13.01 51.578 386.55 252.758 0 0 0 4.73 0 18.2 99.6 0 5 8 BAIK 
2808 BANDUNG 2019-06-25 00:33:38 2.17 0.25 11.27 8.34 43.993 386.15 253.197 0 0 0 8.88 0 20.2 98.2 0 5 9 BAIK 
2809 BANDUNG 2019-06-25 00:43:37 5.03 0.16 18.64 20.54 51.198 391.8 253.003 0 0 0 2 0 20.3 97.1 0 5 13 BAIK 
2810 BANDUNG 2019-06-25 00:53:37 6.3 0.19 14.33 5.93 48.923 390.39 253.203 0 0 0 1.11 0 20.2 96.9 0.075 5 4 BAIK 
2811 BANDUNG 2019-06-25 01:03:38 16.26 0.14 13.97 11.5 41.338 395.06 253.05 0 0 0 3.33 0 20 99.1 0 5 7 BAIK 
2812 BANDUNG 2019-06-25 01:13:38 10.43 0.09 15.77 16.17 32.236 393.49 253.073 0 0 0 14.1 0 19.8 99.5 0.3 5 14 BAIK 
2813 BANDUNG 2019-06-25 01:23:38 5.51 0.11 11.63 3.52 33.753 387.76 253.151 0 0 0 10.08 0 19.4 100 0 5 10 BAIK 
2814 BANDUNG 2019-06-25 01:33:37 4.71 0.11 13.61 14.97 37.925 394.53 253.363 0 0 0 0.8 0 19.4 100 0 5 9 BAIK 
2815 BANDUNG 2019-06-25 01:43:37 16.16 0.13 11.09 15.87 51.198 385.91 253.297 0 0 0 2.63 0 19.5 100 0.075 5 10 BAIK 
2816 BANDUNG 2019-06-25 01:53:38 7.89 0.13 9.65 7.74 63.334 408.46 253.338 0 0 0 3.96 0 19.3 100 0 5 5 BAIK 
2817 BANDUNG 2019-06-25 02:03:38 0.9 0.15 13.97 10.9 42.855 398.7 253.388 0 0 0 2.85 0 19.6 100 0.375 5 7 BAIK 
2818 BANDUNG 2019-06-25 02:13:38 4.56 0.13 11.81 13.46 55.37 386.95 253.249 0 0 0 18.41 0 19.1 100 0.15 5 18 BAIK 
2819 BANDUNG 2019-06-25 02:23:37 8.85 0.07 11.63 10 42.476 409.52 253.288 0 0 0 10.7 0 17 100 0.3 5 11 BAIK 
2820 BANDUNG 2019-06-25 02:33:37 4.4 0.14 11.81 11.5 48.164 391.8 253.515 0 0 0 2.92 0 18.8 100 0.075 5 7 BAIK 
2821 BANDUNG 2019-06-25 02:43:38 6.62 0.11 14.69 15.27 36.029 403.27 253.418 0 0 0 1.03 0 18.6 100 0 5 10 BAIK 
2822 BANDUNG 2019-06-25 02:50:04 5.83 0.09 15.95 13.76 50.819 388.28 253.369 0 0 0 0.9 0 19.1 100 0 1 9 BAIK 
2823 BANDUNG 2019-06-25 03:03:38 5.35 0.04 12.17 17.53 31.098 400.03 254.428 0 0 0 7.24 0 18.4 100 0.075 5 11 BAIK 
2824 BANDUNG 2019-06-25 03:13:38 5.67 0.04 21.88 19.64 52.336 395.91 254.573 0 0 0 2.24 0 18.5 100 0.225 5 12 BAIK 
2825 BANDUNG 2019-06-25 03:23:37 7.57 0.05 11.09 8.94 43.613 382.45 254.528 0 0 0 0.67 0 18.4 100 0.15 5 6 BAIK 
2826 BANDUNG 2019-06-25 03:33:37 4.56 0.02 19 13.46 68.644 383.52 254.458 0 0 0 15.75 0 18.2 100 0 5 16 BAIK 
2827 BANDUNG 2019-06-25 03:43:38 9.96 0.02 15.59 9.54 56.508 390.36 254.271 0 0 0 6.67 0 18.4 99.5 0 5 7 BAIK 
2828 BANDUNG 2019-06-25 03:53:38 11.86 0.1 14.87 17.53 54.991 402.36 254.386 0 0 0 1.46 0 18.4 98.3 0 5 11 BAIK 
2829 BANDUNG 2019-06-25 04:03:38 10.43 0.08 13.07 8.79 41.338 395.87 254.056 0 0 0 5.03 0 16.6 96.7 0.15 5 5 BAIK 
2830 BANDUNG 2019-06-25 04:13:37 6.3 0.08 5.88 12.41 41.338 407.1 254.333 0 0 0 0.42 0 18.3 97.2 0.075 5 8 BAIK 
2831 BANDUNG 2019-06-25 04:23:37 4.24 0.08 17.75 19.34 47.027 395.95 254.317 0 0 0 9.04 0 18.4 92.4 0 5 12 BAIK 
2832 BANDUNG 2019-06-25 04:33:38 13.14 0.12 12.89 13.01 67.885 395.96 254.174 0 0 0 7.05 0 16.5 91.7 0 5 8 BAIK 
2833 BANDUNG 2019-06-25 04:43:38 5.03 0.12 12.53 10.15 53.474 402.98 254.342 0 0 0 1.13 0 18.2 91.2 0.075 5 6 BAIK 
2834 BANDUNG 2019-06-25 04:53:38 7.89 0.16 15.41 15.27 49.681 401.31 254.119 0 0 0 3.64 0 16.1 92.3 0 5 10 BAIK 
2835 BANDUNG 2019-06-25 05:03:37 5.99 0.1 5.7 11.8 56.887 404.1 254.062 0 0 0 3.45 0 17.7 94.5 0.075 5 7 BAIK 
2836 BANDUNG 2019-06-25 05:09:51 5.99 0.1 7.67 17.08 53.853 390.08 2035.75 0 0 0 13.29 0 140.9 750.6 0 8 13 BAIK 
2837 BANDUNG 2019-06-25 05:23:38 8.69 0.05 5.52 13.01 54.232 392.18 254.738 0 0 0 5.27 0 17.6 95.5 0.075 5 8 BAIK 
2838 BANDUNG 2019-06-25 05:30:03 10.12 0.02 14.87 16.33 41.717 387.08 254.536 0 0 0 3.73 0 17.2 88.7 0 1 10 BAIK 
2839 BANDUNG 2019-06-25 05:43:38 20.76 0.01 9.47 17.23 51.957 399.21 254.481 0 0 0 3.39 0 15.6 94.8 0 5 11 BAIK 
2840 BANDUNG 2019-06-25 05:53:37 7.73 0.1 9.29 18.59 45.889 396.66 254.388 0 0 0 0.83 0 17.3 96.4 0 5 12 BAIK 
2841 BANDUNG 2019-06-25 06:03:37 7.57 0.35 13.97 13.31 40.959 394.48 254.108 0 0 0 6.94 0 17.6 97.8 0 5 8 BAIK 
2842 BANDUNG 2019-06-25 06:13:37 11.39 0.47 10.19 8.94 42.855 399.66 254.021 0 0 0 3.07 0 17.3 98.7 0.075 5 6 BAIK 
2843 BANDUNG 2019-06-25 06:23:38 9.16 0.65 7.31 12.86 38.304 398.42 253.997 0 0 0 6.09 0 17.7 97.5 0 5 8 BAIK 
2844 BANDUNG 2019-06-25 06:33:37 6.09 0.78 16.13 11.96 36.029 386.23 254.107 0 0 0 1.03 0 17.7 97.4 0 5 8 BAIK 
2845 BANDUNG 2019-06-25 06:43:37 12.34 0.77 13.25 10 34.891 405.42 253.901 0 0 0 13.33 0 18.4 90.9 0 5 13 BAIK 
2846 BANDUNG 2019-06-25 06:53:37 4.4 1.02 9.11 10.3 26.168 391.81 253.794 0 0 0 15.37 0 18.7 93.5 0.075 5 15 BAIK 
2847 BANDUNG 2019-06-25 07:03:38 8.37 0.95 9.65 6.83 31.857 390 253.785 0 0 0 6.2 0 19.1 92.2 0.075 5 10 BAIK 
2848 BANDUNG 2019-06-25 07:13:38 0.58 0.61 7.67 9.24 34.512 392.5 253.894 0 0 0 4.11 0 19.4 92.3 0.225 5 6 BAIK 
2849 BANDUNG 2019-06-25 07:23:37 13.45 0.49 9.29 10.3 42.096 401.26 254.053 0 0 0 8.91 0 19.6 90.9 0.075 5 9 BAIK 
2850 BANDUNG 2019-06-25 07:33:37 10.75 0.54 17.21 9.09 39.442 385.25 253.769 0 0 0 1.79 0 21.5 81.9 0.15 5 6 BAIK 
2851 BANDUNG 2019-06-25 07:43:37 5.51 0.45 12.35 10.6 59.163 383.53 253.873 0 0 0 2.37 0 21.6 79.5 0.225 5 7 BAIK 
2852 BANDUNG 2019-06-25 07:53:37 10.28 0.36 13.97 13.01 41.338 402.94 253.53 0 0 0 15.2 0 20.2 77.6 0 5 15 BAIK 
2853 BANDUNG 2019-06-25 08:03:38 12.66 0.41 19.54 7.43 37.166 388.51 253.763 0 0 0 2.94 0 21.5 78.9 0.825 4 5 BAIK 
2854 BANDUNG 2019-06-25 08:13:38 6.46 0.48 11.81 10 39.821 406.37 253.687 0 0 0 3.51 0 22.6 68.6 1.05 4 6 BAIK 
2855 BANDUNG 2019-06-25 08:23:37 17.74 0.3 11.27 5.32 40.2 388.38 253.21 0 0 0 11.46 0 22.7 72.8 2.025 4 11 BAIK 
2856 BANDUNG 2019-06-25 08:33:37 5.99 0.29 22.24 11.8 40.959 402.6 252.611 0 0 0 3.29 0 23.5 68.1 0 5 7 BAIK 
2857 BANDUNG 2019-06-25 08:43:38 13.77 0.41 17.03 8.49 20.859 389.51 251.847 0 0 0 1.15 0 24.4 66.4 0 4 6 BAIK 
2858 BANDUNG 2019-06-25 08:53:38 21.4 0.32 19.54 10.9 32.236 382.77 251.897 0 0 0 4.86 0 23.8 66.6 2.175 3 9 BAIK 
2859 BANDUNG 2019-06-25 09:03:38 6.78 0.38 16.31 6.83 36.029 395.71 251.845 0 0 0 7.71 0 24.1 65.8 0.225 6 8 BAIK 
2860 BANDUNG 2019-06-25 09:13:37 17.9 0.41 8.03 3.22 38.683 381.95 251.649 0 0 0 6.48 0 26.5 57.6 1.05 1 7 BAIK 
2861 BANDUNG 2019-06-25 09:23:37 7.42 0.28 16.31 6.23 40.2 386.88 251.693 0 0 0 7.28 0 26.1 61 0 7 7 BAIK 
2862 BANDUNG 2019-06-25 09:33:37 7.42 0.28 19.72 1.41 36.408 397.69 251.466 0 0 0 4.25 0 25.1 61 0 5 4 BAIK 
2863 BANDUNG 2019-06-25 09:43:38 12.98 0.25 17.21 7.43 38.683 403.36 251.663 0 0 0 2.81 0 26.5 57.1 0.975 5 5 BAIK 
2864 BANDUNG 2019-06-25 09:53:38 11.07 0.3 22.24 15.87 30.34 402.28 251.856 0 0 0 6.79 0 26.6 55.3 0 5 10 BAIK 
2865 BANDUNG 2019-06-25 10:03:37 11.71 0.17 15.95 7.89 32.995 386.54 251.934 0 0 0 15.55 0 26.9 53.6 0 6 16 BAIK 
2866 BANDUNG 2019-06-25 10:13:37 8.37 0.24 10.91 0.4 25.789 385.54 252.066 0 0 0 8.09 0 28.3 49.3 0 5 8 BAIK 
2867 BANDUNG 2019-06-25 10:23:38 0.69 0.14 26.02 5.63 35.27 389.19 251.67 0 0 0 10.01 0 28.4 48.7 2.7 10 10 BAIK 
2868 BANDUNG 2019-06-25 10:33:38 10.12 0.17 11.63 2.76 30.719 388.82 251.671 0 0 0 0.35 0 27.7 48.6 2.325 4 4 BAIK 
2869 BANDUNG 2019-06-25 10:43:38 25.85 0.08 20.98 3.52 31.478 395.01 251.74 0 0 0 14.82 0 29 43.5 1.05 5 15 BAIK 
2870 BANDUNG 2019-06-25 10:53:38 8.69 0.13 15.59 4.87 29.581 408.54 251.319 0 0 0 2.04 0 28.2 44 0 4 4 BAIK 
2871 BANDUNG 2019-06-25 11:03:37 23.78 0.07 29.08 3.22 26.547 390 251.064 0 0 0 8.8 0 29.2 43 0.075 7 10 BAIK 
2872 BANDUNG 2019-06-25 11:13:37 11.07 0.01 9.29 9.85 22.376 380.48 251.205 0 0 0 3.18 0 29.9 39.9 3.3 5 6 BAIK 
2873 BANDUNG 2019-06-25 11:23:37 18.54 0.08 21.88 3.67 20.1 388.74 251.252 0 0 0 3.74 0 29.2 42.1 3.45 6 8 BAIK 
2874 BANDUNG 2019-06-25 11:33:38 5.03 0 25.48 4.27 17.825 383.01 251.227 0 0 0 11.07 0 29 41.7 0 10 11 BAIK 
2875 BANDUNG 2019-06-25 11:43:38 10.59 0.08 5.34 7.13 20.859 395.03 251.295 0 0 0 1.32 0 30 40 0.675 5 4 BAIK 
2876 BANDUNG 2019-06-25 11:53:37 7.57 0.01 12.35 2.96 30.719 409.69 251.265 0 0 0 3.77 0 30.1 39 6.075 8 4 BAIK 
2877 BANDUNG 2019-06-25 12:03:37 14.41 0.08 20.44 5.48 20.859 389.89 251.243 0 0 0 0.5 0 29.7 39.4 2.025 5 6 BAIK 
2878 BANDUNG 2019-06-25 12:13:37 8.53 0.1 11.27 1.26 22.755 396.97 251.445 0 0 0 13.05 0 30.1 38.5 1.5 4 13 BAIK 
2879 BANDUNG 2019-06-25 12:23:38 1.01 0.07 13.61 6.68 10.24 408.81 251.918 0 0 0 9.94 0 30.2 36.5 0 9 10 BAIK 
2880 BANDUNG 2019-06-25 12:33:38 14.09 0.02 15.05 0.95 25.03 405.56 251.917 0 0 0 5.69 0 32 32.7 2.85 9 6 BAIK 
2881 BANDUNG 2019-06-25 12:43:37 14.41 0.03 17.75 6.68 21.617 385.27 251.983 0 0 0 6.75 0 31.7 32.3 2.475 10 7 BAIK 
2882 BANDUNG 2019-06-25 12:53:37 17.27 0 18.28 7.43 14.411 397.86 252.198 0 0 0 5.91 0 31 31.9 4.425 8 7 BAIK 
2883 BANDUNG 2019-06-25 13:03:37 5.83 0.02 21.88 5.78 14.411 395.87 253.887 0 0 0 5.41 0 32.8 29.6 2.4 12 5 BAIK 
2884 BANDUNG 2019-06-25 13:13:37 10.28 0.1 23.5 4.42 14.032 402.72 254.503 0 0 0 8.14 0 31.7 32 1.725 8 8 BAIK 
2885 BANDUNG 2019-06-25 13:23:38 20.6 0.07 22.24 3.82 5.689 384.45 254.272 0 0 0 9.75 0 31.2 33 0.9 7 10 BAIK 
2886 BANDUNG 2019-06-25 13:33:37 12.02 0.02 9.11 0.7 16.687 404.04 253.973 0 0 0 2.65 0 30.9 33 0.375 4 5 BAIK 
2887 BANDUNG 2019-06-25 13:43:37 36.49 0.15 9.65 0.85 13.653 383.71 254.27 0 0 0 1.76 0 31.2 34.1 1.35 3 15 BAIK 
2888 BANDUNG 2019-06-25 13:53:37 10.75 0.01 23.5 3.82 15.17 401.02 253.882 0 0 0 7.03 0 30.4 35.3 3 4 7 BAIK 
2889 BANDUNG 2019-06-25 14:03:37 14.41 0.03 11.27 1.26 14.791 390.56 253.873 0 0 0 8.36 0 30.1 35.4 0 8 8 BAIK 
2890 BANDUNG 2019-06-25 14:13:37 35.54 0.15 19.18 0.35 12.894 405.45 253.771 0 0 0 0.4 0 29.8 36.5 1.05 4 15 BAIK 
2891 BANDUNG 2019-06-25 14:23:37 16 0.01 14.69 4.42 16.687 384.4 253.923 0 0 0 12.74 0 30.6 35.6 0 7 13 BAIK 
2892 BANDUNG 2019-06-25 14:33:37 3.28 0.08 10.01 1.26 10.619 384.45 253.807 0 0 0 19.39 0 30.4 35.7 0.975 5 19 BAIK 
2893 BANDUNG 2019-06-25 14:43:37 2.49 0.02 19.36 7.59 14.791 379.77 253.99 0 0 0 6.22 0 30.6 35.4 1.875 6 6 BAIK 
2894 BANDUNG 2019-06-25 14:53:37 11.07 0.02 21.34 2.46 11.377 407.18 253.917 0 0 0 0.62 0 29.2 38.4 2.55 5 5 BAIK 
2895 BANDUNG 2019-06-25 15:03:37 11.07 0 21.34 2.16 21.238 396.41 254.079 0 0 0 3.53 0 29.3 39.7 3.375 7 5 BAIK 
2896 BANDUNG 2019-06-25 15:13:38 3.44 0.02 17.57 6.53 18.204 392.27 254.228 0 0 0 2.78 0 28.8 39.9 1.275 4 4 BAIK 
2897 BANDUNG 2019-06-25 15:23:37 5.19 0.01 16.13 8.19 17.445 399.55 254.369 0 0 0 8.93 0 28.7 40.5 0.225 4 9 BAIK 
2898 BANDUNG 2019-06-25 15:33:37 22.19 0.03 14.87 6.38 20.1 391.57 254.642 0 0 0 1.99 0 28.7 40.9 0 4 9 BAIK 
2899 BANDUNG 2019-06-25 15:43:37 12.5 0.06 17.21 8.34 23.513 400.33 253.978 0 0 0 1.48 0 28.8 42.6 1.275 7 5 BAIK 
2900 BANDUNG 2019-06-25 15:53:37 8.53 0.01 10.91 6.98 26.547 393.11 254.083 0 0 0 3.29 0 28.4 43.5 0 7 4 BAIK 
2901 BANDUNG 2019-06-25 16:03:38 17.11 0.02 2.28 1.61 28.444 394.89 254.07 0 0 0 11.44 0 28.9 43.2 1.05 5 11 BAIK 
2902 BANDUNG 2019-06-25 16:13:37 4.4 0.23 6.95 7.89 29.581 400.79 254.133 0 0 0 0.57 0 28.3 50.2 0 2 5 BAIK 
2903 BANDUNG 2019-06-25 16:23:37 4.5 0.41 12.89 5.17 26.547 389.84 254.008 0 0 0 11.02 0 27.9 51.7 0 3 11 BAIK 
2904 BANDUNG 2019-06-25 16:33:37 12.66 0.11 26.56 3.37 33.753 403.93 253.963 0 0 0 3.58 0 27.4 53.6 0.3 13 5 BAIK 
2905 BANDUNG 2019-06-25 16:43:37 5.19 0.17 6.59 6.38 37.546 385.67 254.282 0 0 0 12.71 0 27 55.2 0 5 13 BAIK 
2906 BANDUNG 2019-06-25 16:53:38 14.88 0.19 0.12 9.69 33.374 380.89 253.989 0 0 0 8.75 0 26.8 56.2 2.175 15 9 BAIK 
2907 BANDUNG 2019-06-25 17:03:38 9.64 0.16 5.16 9.39 35.27 406.4 254.218 0 0 0 6.4 0 26.6 57 0.45 5 6 BAIK 
2908 BANDUNG 2019-06-25 17:13:37 5.35 0.14 16.85 7.28 40.959 399.26 254.537 0 0 0 6.28 0 26.2 59 0.375 2 6 BAIK 
2909 BANDUNG 2019-06-25 17:23:37 3.44 0.21 8.93 6.38 32.615 383.42 253.953 0 0 0 8.65 0 26 61.8 1.2 11 9 BAIK 
2910 BANDUNG 2019-06-25 17:33:37 0.21 0.23 0.66 8.34 46.268 409.76 253.802 0 0 0 3.83 0 25.7 65.8 0.525 10 5 BAIK 
2911 BANDUNG 2019-06-25 17:43:37 3.13 0.24 8.93 14.52 34.132 397.4 253.667 0 0 0 4.61 0 25.5 69.6 0 0 9 BAIK 
2912 BANDUNG 2019-06-25 17:53:37 7.26 0.26 12.53 10.75 40.959 393.18 253.664 0 0 0 13.41 0 25.2 71.4 0 1 13 BAIK 
2913 BANDUNG 2019-06-25 18:03:37 3.92 0.22 17.21 20.39 34.512 406.27 253.301 0 0 0 2.02 0 24.9 73 0 0 13 BAIK 
2914 BANDUNG 2019-06-25 18:13:37 10.91 0.18 11.09 9.24 39.063 402.07 253.366 0 0 0 0.66 0 24.7 74.8 0 0 6 BAIK 
2915 BANDUNG 2019-06-25 18:23:37 4.08 0.26 10.73 5.17 32.995 384.84 253.103 0 0 0 2.9 0 24.4 76.6 0 0 3 BAIK 
2916 BANDUNG 2019-06-25 18:33:37 4.71 0.23 11.09 10 36.408 380.53 253.146 0 0 0 1.93 0 21.9 77.4 0 0 6 BAIK 
2917 BANDUNG 2019-06-25 18:43:37 7.73 0.34 13.25 10.6 50.061 394.46 253.378 0 0 0 13.31 0 24.1 79.5 0 0 13 BAIK 
2918 BANDUNG 2019-06-25 18:53:37 9.27 0.39 17.93 9.24 36.408 395 253.33 0 0 0 2.44 0 24 78.9 0 0 6 BAIK 
2919 BANDUNG 2019-06-25 19:03:37 10.59 0.4 20.26 11.8 43.993 408.64 253.146 0 0 0 3.01 0 21.5 79.5 0 0 7 BAIK 
2920 BANDUNG 2019-06-25 19:13:37 9.32 0.38 12.71 6.98 36.408 389.93 253.251 0 0 0 0.92 0 23.9 79.5 0 0 4 BAIK 
2921 BANDUNG 2019-06-25 19:23:37 0.9 0.41 9.29 11.05 35.649 407.54 253.213 0 0 0 0.72 0 23.7 79.7 0 0 7 BAIK 
2922 BANDUNG 2019-06-25 19:33:37 11.07 0.34 11.63 8.64 53.095 401.01 253.224 0 0 0 5.47 0 23.6 80.1 0 0 5 BAIK 
2923 BANDUNG 2019-06-25 19:43:36 7.73 0.37 8.21 12.71 51.578 407.79 253.213 0 0 0 2.46 0 23.4 82.1 0 0 8 BAIK 
2924 BANDUNG 2019-06-25 19:53:37 5.83 0.39 17.21 15.27 44.372 392.93 253.27 0 0 0 9.84 0 23.5 80.6 0 0 10 BAIK 
2925 BANDUNG 2019-06-25 20:03:37 0.9 0.24 13.43 14.06 41.717 399.62 253.221 0 0 0 2.67 0 23.4 81.1 0 0 9 BAIK 
2926 BANDUNG 2019-06-25 20:13:37 7.89 0.21 10.37 10.6 47.406 380.89 253.079 0 0 0 1.17 0 23.2 81.4 0 0 7 BAIK 
2927 BANDUNG 2019-06-25 20:23:37 11.23 0.11 22.6 22.2 37.925 397.77 253.472 0 0 0 0.87 0 22.9 83.2 0 0 14 BAIK 
2928 BANDUNG 2019-06-25 20:33:36 10.75 0.23 14.51 14.82 43.613 382.09 253.486 0 0 0 5.4 0 22.9 82.5 0.075 0 9 BAIK 
2929 BANDUNG 2019-06-25 20:43:37 4.4 0.37 5.34 13.31 36.408 389.93 253.382 0 0 0 1.92 0 22.7 81.2 0 0 8 BAIK 
2930 BANDUNG 2019-06-25 20:53:37 2.49 0.3 17.93 6.83 54.991 396.14 253.221 0 0 0 2.8 0 22.6 81.7 0 0 4 BAIK 
2931 BANDUNG 2019-06-25 21:03:37 14.41 0.38 13.43 7.28 24.272 394.46 253.308 0 0 0 1.53 0 22.3 83.2 0 0 6 BAIK 
2932 BANDUNG 2019-06-25 21:13:37 5.83 0.57 12.35 7.89 67.506 403.28 253.358 0 0 0 15.9 0 22 83.4 0 0 16 BAIK 
2933 BANDUNG 2019-06-25 21:23:37 8.21 0.57 18.28 15.72 38.683 405.94 253.365 0 0 0 2.62 0 22.1 81.5 0 0 10 BAIK 
2934 BANDUNG 2019-06-25 21:33:36 10.75 0.5 11.81 10.75 49.302 379.74 253.458 0 0 0 1.07 0 22.1 79.3 0 0 7 BAIK 
2935 BANDUNG 2019-06-25 21:43:37 12.66 0.58 10.91 5.32 42.855 405.06 253.605 0 0 0 12.65 0 21.8 81.7 0 0 13 BAIK 
2936 BANDUNG 2019-06-25 21:53:37 2.17 0.68 8.21 8.94 39.063 379.68 253.355 0 0 0 6.21 0 21.4 81.7 0 0 7 BAIK 
2937 BANDUNG 2019-06-25 22:03:37 5.51 0.67 14.87 14.06 46.647 383.55 253.497 0 0 0 2.14 0 21.7 80.5 0 0 9 BAIK 
2938 BANDUNG 2019-06-25 22:13:37 6.78 0.79 11.81 9.39 56.887 402.67 253.818 0 0 0 9.25 0 21.2 82.6 0 0 9 BAIK 
2939 BANDUNG 2019-06-25 22:23:36 9.32 1.07 9.65 2.51 50.44 389.58 253.872 0 0 0 5.89 0 21.1 82.4 0 0 11 BAIK 
2940 BANDUNG 2019-06-25 22:33:36 11.07 0.79 15.77 14.67 40.2 401.97 254.054 0 0 0 4.56 0 19 79.7 0 0 9 BAIK 
2941 BANDUNG 2019-06-25 22:43:37 3.87 0.77 10.91 13.31 34.132 383.76 253.493 0 0 0 2.59 0 20.7 85.3 0 0 8 BAIK 
2942 BANDUNG 2019-06-25 22:53:37 9.32 0.83 14.87 13.01 44.751 389.45 253.314 0 0 0 2.43 0 18.3 76.2 0 0 8 BAIK 
2943 BANDUNG 2019-06-25 23:03:37 2.01 0.95 15.41 5.17 39.821 387.7 253.538 0 0 0 2.45 0 20.5 84.6 0 0 10 BAIK 
2944 BANDUNG 2019-06-25 23:13:37 12.18 0.76 16.85 6.53 43.993 388.49 253.493 0 0 0 2.38 0 20.5 84.3 0 0 8 BAIK 
2945 BANDUNG 2019-06-25 23:23:36 3.13 0.56 13.07 9.54 48.164 393.1 253.427 0 0 0 7.85 0 20.3 85.6 0 0 8 BAIK 
2946 BANDUNG 2019-06-25 23:33:37 12.18 0.56 15.23 4.17 63.714 392.17 253.624 0 0 0 7.17 0 20.5 84.4 0 0 7 BAIK 
2947 BANDUNG 2019-06-25 23:43:37 3.13 0.46 14.69 12.11 47.785 393.2 253.404 0 0 0 13.66 0 20.2 85.5 0 0 14 BAIK 
2948 BANDUNG 2019-06-25 23:53:37 8.37 0.43 13.61 25.22 46.647 382.46 253.802 0 0 0 4.29 0 20 77.9 0 0 16 BAIK 
2949 BANDUNG 2019-06-26 00:03:37 3.44 0.43 11.27 8.49 45.889 393.61 253.554 0 0 0 2.75 0 19.8 87.6 0 0 5 BAIK 
2950 BANDUNG 2019-06-26 00:09:24 5.83 0.65 8.39 2.46 42.476 385.42 760.847 0 0 0 2.48 0 59.1 265 0 10 7 BAIK 
2951 BANDUNG 2019-06-26 00:23:37 1.7 0.42 10.91 6.23 58.783 382.98 254.673 0 0 0 4.27 0 17.9 87.5 0 0 4 BAIK 
2952 BANDUNG 2019-06-26 00:33:37 9.16 0.32 11.09 14.97 46.268 382.28 254.143 0 0 0 5.72 0 19.3 90.3 0 0 9 BAIK 
2953 BANDUNG 2019-06-26 00:43:37 5.99 0.29 9.29 10.6 50.061 409.41 254.163 0 0 0 8.62 0 19.1 92.6 0 0 9 BAIK 
2954 BANDUNG 2019-06-26 00:53:37 6.46 0.25 11.45 5.53 62.197 390.73 254.109 0 0 0 7.5 0 19.1 94 0 0 8 BAIK 
2955 BANDUNG 2019-06-26 00:59:52 6.14 0.31 15.41 5.17 46.647 379.25 2031.27 0 0 0 17.26 0 150 769.6 0 26 17 BAIK 
2956 BANDUNG 2019-06-26 01:13:36 4.87 0.39 9.65 9.39 40.579 406.17 254.324 0 0 0 13.52 0 18.9 96.5 0 0 14 BAIK 
2957 BANDUNG 2019-06-26 01:23:37 9.96 0.31 11.63 9.54 49.302 383.56 254.356 0 0 0 4.91 0 18.9 95.7 0 0 6 BAIK 
2958 BANDUNG 2019-06-26 01:33:37 1.7 0.32 9.47 10.6 43.993 389.76 254.257 0 0 0 9.77 0 18.7 98.6 0.15 0 10 BAIK 
2959 BANDUNG 2019-06-26 01:43:37 8.85 0.34 9.29 12.11 50.44 401.16 253.854 0 0 0 1.75 0 18.5 100 0 0 8 BAIK 
2960 BANDUNG 2019-06-26 01:53:36 0.85 0.38 9.65 22.5 51.198 390.3 254.059 0 0 0 1.49 0 18.5 99.2 0 0 14 BAIK 
2961 BANDUNG 2019-06-26 01:59:18 4.87 0.6 18.11 11.65 43.234 391.04 507.253 0 0 0 13.4 0 37.1 194.4 0 7 13 BAIK 
2962 BANDUNG 2019-06-26 02:13:36 10.59 0.22 18.46 11.35 51.957 395.05 253.788 0 0 0 4.05 0 18.4 99.2 0 0 7 BAIK 
2963 BANDUNG 2019-06-26 02:23:37 1.38 0.18 13.25 12.86 40.2 402 254.031 0 0 0 1.54 0 18.8 96.1 0 0 8 BAIK 
